identifier,section,parameter,value
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Strat. Lärmkarte Fassadenpegel an lärmbeeinflußten Wohngebäuden 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Strat. Lärmkarte Fassadenpegel an lärmbeeinflußten Wohngebäuden 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_11fassadpeg
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Direkter Download des Datensatzes,Erläuterung,"Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012.
Die Karte stellt über die Anforderungen der Umgebungslärmrichtlinie hinaus eine summarische Betrachtung (Pegeladdition) der untersuchten Verkehrslärmquellen dar.
Die zip-Datei enthält eine Shape-Datei mit allen Fassadenpunkten der Berliner Wohngebäude (Koordinaten ETRS89 / UTM Zone 33N, EPSG: 25833, Gesamtlärm, Straßenverkehr, Straßenbahn und oberird. U-Bahn, Flugverkehr Flughafen Berlin-Tegel, Flugverkehr Flughafen Schönefeld)."
K.wmsk_07_05_13fassadpeg_gesN@senstadt,Direkter Download des Datensatzes,Fassadenpegel Gesamtlärm L_DEN 2017,"
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/FP_2017.zip
"
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 (Umweltatlas),Kurzbeschreibung,Die Karte stellt über die Anforderungen der Umgebungslärmrichtlinie hinaus eine summarische Betrachtung (Pegeladdition) der untersuchten Verkehrslärmquellen dar.
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_14verkehr_gesDEN2016
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 sowie die Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017.
K.wmsk_07_05_14verkehr_gesDEN2016@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarte Gesamtlärmindex 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/GES_DEN_N_2017.zip
"
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017 (Umweltatlas),Kurzbeschreibung,Die Karte stellt über die Anforderungen der Umgebungslärmrichtlinie hinaus eine summarische Betrachtung (Pegeladdition) der untersuchten Verkehrslärmquellen dar.
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_15verkehr_gesN2016
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte Gesamtlärmindex L_DEN (Tag-Abend-Nacht) Raster 2017 sowie die Strat. Lärmkarte Gesamtlärmindex L_N (Nacht) Raster 2017.
K.wmsk_07_05_15verkehr_gesN2016@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarte Gesamtlärmindex 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/GES_DEN_N_2017.zip
"
K.wmsk_07_05_07flugDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 (Umweltatlas),Kurzbeschreibung,"Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012. Datenstand Flughafen Schönefeld: 2010, Flughafen Berlin-Tegel: 2015."
K.wmsk_07_05_07flugDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_07flugDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_07flugDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_07flugDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_07flugDEN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_07flugDEN
K.wmsk_07_05_07flugDEN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_07flugDEN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_07flugDEN@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 sowie die Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017.
K.wmsk_07_05_07flugDEN@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Flugverkehr 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/FLUG_DEN_N_2017.zip
"
K.wmsk_07_05_07_1berDEN2012@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr BER Prognose 2015 (Umweltatlas),Kurzbeschreibung,Die Strategischen Lärmkarten 2012 geben Auskunft über die bestehende Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Für den Bereich des zukünftigen Flughafens BER wird auch der prognostizierte Flugverkehr 2015 berücksichtigt.
K.wmsk_07_05_07_1berDEN2012@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr BER Prognose 2015 (Umweltatlas),Koordinatensysteme,EPSG:3068
K.wmsk_07_05_07_1berDEN2012@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr BER Prognose 2015 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_07_1berDEN2012@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr BER Prognose 2015 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_07_1berDEN2012@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr BER Prognose 2015 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_07_1berDEN2012@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_07_1berDEN2012
K.wmsk_07_05_07_1berDEN2012@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_07_1berDEN2012@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_07_1berDEN2012@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr BER Prognose 2015 sowie die Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr BER Prognose 2015.
K.wmsk_07_05_07_1berDEN2012@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Flugverkehr BER Prognose 2015 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/BER_DEN_N.zip
"
K.wmsk_07_05_09gewerbeDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Kurzbeschreibung,Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012.
K.wmsk_07_05_09gewerbeDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_09gewerbeDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_09gewerbeDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_09gewerbeDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_09gewerbeDEN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_09gewerbeDEN
K.wmsk_07_05_09gewerbeDEN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_09gewerbeDEN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_09gewerbeDEN@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 sowie die Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017.
K.wmsk_07_05_09gewerbeDEN@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Industrie und Gewerbe 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/INDUSTRIE_DEN_N_2017.zip
"
K.wmsk_07_05_03strubahnDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Kurzbeschreibung,Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012.
K.wmsk_07_05_03strubahnDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_03strubahnDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_03strubahnDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_03strubahnDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_03strubahnDEN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_03strubahnDEN
K.wmsk_07_05_03strubahnDEN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_03strubahnDEN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_03strubahnDEN@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßen-/U-Bahnverkehr 2017 sowie die Strat. Lärmkarte L_N (Nacht-Index) Straßen-/U-Bahnverkehr 2017.
K.wmsk_07_05_03strubahnDEN@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Straßen-/U-Bahnverkehr 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/SCH_DEN_N_2017.zip
"
K.wmsk_07_05_01str_vbusDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 (Umweltatlas),Kurzbeschreibung,Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012.
K.wmsk_07_05_01str_vbusDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_01str_vbusDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_01str_vbusDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_01str_vbusDEN@senstadt,Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_01str_vbusDEN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_01str_vbusDEN
K.wmsk_07_05_01str_vbusDEN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_01str_vbusDEN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_01str_vbusDEN@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Straßenverkehr 2017 sowie die Strat. Lärmkarte L_N (Nacht-Index) Straßenverkehr 2017.
K.wmsk_07_05_01str_vbusDEN@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Straßenverkehr 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/STR_DEN_N_2017.zip
"
K.wmsk_07_05_08flugN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017 (Umweltatlas),Kurzbeschreibung,"Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012. Datenstand Flughafen Schönefeld: 2010, Flughafen Berlin-Tegel: 2015."
K.wmsk_07_05_08flugN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_08flugN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_08flugN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_08flugN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_08flugN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_08flugN
K.wmsk_07_05_08flugN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_08flugN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_08flugN@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Flugverkehr 2017 sowie die Strat. Lärmkarte L_N (Nacht-Index) Flugverkehr 2017.
K.wmsk_07_05_08flugN@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Flugverkehr 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/FLUG_DEN_N_2017.zip
"
K.wmsk_07_05_10gewerbeN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Kurzbeschreibung,Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012.
K.wmsk_07_05_10gewerbeN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.wmsk_07_05_10gewerbeN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Grafikformate,image/tiff
K.wmsk_07_05_10gewerbeN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.wmsk_07_05_10gewerbeN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.wmsk_07_05_10gewerbeN@senstadt,Technische Angaben,ATOM-Feed-Url,https://fbinter.stadt-berlin.de/fb/feed/senstadt/a_07_05_10gewerbeN
K.wmsk_07_05_10gewerbeN@senstadt,Technische Angaben,Standard,ATOM-Feed
K.wmsk_07_05_10gewerbeN@senstadt,Technische Angaben,Version,1.0
K.wmsk_07_05_10gewerbeN@senstadt,Direkter Download des Datensatzes,Erläuterung,Die zip-Datei enthält zwei Geotiff-Dateien: die Strat. Lärmkarte L_DEN (Tag-Abend-Nacht-Index) Industrie und Gewerbe 2017 sowie die Strat. Lärmkarte L_N (Nacht-Index) Industrie und Gewerbe 2017.
K.wmsk_07_05_10gewerbeN@senstadt,Direkter Download des Datensatzes,"Strat. Lärmkarten Industrie und Gewerbe 2017 (L_DEN, L_N)","
https://fbinter.stadt-berlin.de/fb/atom/strat_laerm/INDUSTRIE_DEN_N_2017.zip
"
K.wmsk_07_05_04strubahnN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Kurzbeschreibung,Die Strategischen Lärmkarten 2017 geben Auskunft über die Lärmbelastung im Einwirkbereich von Hauptlärmquellen. Sie sind eine Fortführung der Strategischen Lärmkarten 2012.
K.wmsk_07_05_04strubahnN@senstadt,Strat. Lärmkarte L_N (Nacht-Index) Straßen-/U-Bahnverkehr 2017 (Umweltatlas),Koordinatensysteme,EPSG:25833
